crops,kind_type,growth_stage,label_name,label,farm_id,receive_date,ti_value,hi_value,ci_value,ir_value,tl_value,ei_value,pl_value,sr_value,cl_value,el_value,hl_value,pi_value,rp_value
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 14:04,20,57,419,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 14:05,20,56,425,,,0.83,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 14:18,21,54,307,472,21.5,0.06,4.3,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 14:30,20,54,428,,,0.94,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 14:36,20,52,427,,,0.91,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 14:42,20,52,427,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 14:53,20,48,425,,,0.8,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 14:56,20,49,419,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 14:59,20,49,418,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 15:00,20,49,418,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 15:04,20,49,418,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 15:05,20,51,426,,,0.84,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 15:18,21,52,311,432,21.6,0.06,4.3,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 15:30,19,56,429,,,0.9,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 15:36,19,53,428,,,0.92,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 15:42,19,53,429,,,0.89,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 15:53,19,50,428,,,0.81,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 15:56,19,53,422,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 15:59,19,53,419,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 16:00,19,53,419,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 16:05,19,50,429,,,0.84,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 16:18,21,52,308,509,21.5,0.06,4.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 16:30,19,54,429,,,0.91,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 16:36,19,53,429,,,0.92,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 16:42,19,58,435,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 16:53,19,62,436,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 16:56,19,65,421,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 16:59,19,65,419,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 17:00,19,65,421,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 17:04,19,70,421,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 17:05,19,67,432,,,0.83,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 17:18,21,52,307,456,21.5,0.06,4.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 17:30,20,82,445,,,0.94,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 17:36,20,84,445,,,0.91,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-16 17:42,20,85,445,,,0.89,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-16 17:53,19,82,437,,,0.81,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 17:56,19,83,431,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 17:59,19,84,435,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-16 18:00,19,84,431,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 18:18,21,51,310,452,21.5,0.06,4.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 19:18,22,52,307,456,21.4,0.06,4.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 19:21,22,53,309,448,21.5,0.06,4.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-16 20:18,21,51,307,392,21.5,0.06,4.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 6:30,9,87,440,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 6:36,9,85,438,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 6:42,9,84,437,,,0.87,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 6:53,7,84,442,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 6:56,8,87,413,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 6:59,8,87,410,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 7:00,8,86,410,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 7:05,8,83,440,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 7:18,20,52,345,480,20.7,0.06,4,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 7:30,10,87,424,,,0.89,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 7:36,11,86,417,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 7:42,12,86,416,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 7:53,17,68,431,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 7:56,12,85,393,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 7:59,12,85,394,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 8:00,12,85,390,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 8:05,19,65,419,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 8:17,21,56,328,416,20.7,0.06,4,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 8:30,16,84,374,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 8:36,17,82,373,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 8:42,18,80,372,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 8:53,24,44,417,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 8:56,20,75,365,,,0.72,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 9:00,21,71,364,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 9:04,23,67,359,,,0.69,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 9:05,24,26,422,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 9:17,21,53,326,424,20.7,0.06,4,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 9:30,24,28,411,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 9:36,24,26,411,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 9:42,23,27,414,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 9:53,26,20,414,,,0.74,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 9:56,22,26,415,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 9:59,22,26,419,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 10:00,22,26,414,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 10:04,22,26,415,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 10:05,26,18,407,,,0.74,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 10:17,21,52,324,504,,,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 10:30,21,23,417,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 10:36,21,25,416,,,0.79,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 10:42,22,22,418,,,0.79,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 10:53,24,19,412,,,0.72,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 10:56,27,19,420,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 10:59,27,17,419,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 11:00,27,17,418,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 11:05,25,16,408,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 11:30,27,16,416,,,0.81,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 11:36,27,16,415,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 11:42,28,18,417,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 11:53,27,14,401,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 11:56,27,18,420,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 11:59,26,17,418,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 12:00,26,17,419,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 12:05,26,15,401,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 12:17,20,50,314,460,20.7,0.06,4,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 12:30,29,17,415,,,0.8,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 12:36,29,18,411,,,0.81,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 12:42,30,16,412,,,0.87,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 12:53,27,14,394,,,0.75,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 12:56,29,16,404,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 12:59,29,14,401,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 13:00,29,14,403,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 13:04,29,15,402,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 13:05,26,14,391,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 13:17,20,48,308,436,20.7,0.06,4,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 13:30,29,17,410,,,0.81,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 13:36,28,15,414,,,0.8,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 13:42,29,18,412,,,0.8,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 13:53,25,15,401,,,0.74,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 13:56,28,16,409,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 14:00,29,16,407,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 14:05,25,16,401,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 14:17,20,50,309,384,20.7,0.06,4,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 14:30,29,15,410,,,0.81,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 14:36,29,15,408,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 14:42,29,16,414,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 14:53,25,17,407,,,0.74,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 14:56,28,17,413,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 14:59,28,17,413,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 15:00,28,17,412,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 15:04,29,17,415,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 15:05,26,17,406,,,0.75,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 15:17,20,50,307,468,20.6,0.06,4,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 15:30,24,24,419,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 15:36,23,22,420,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 15:42,23,23,420,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 15:53,28,15,406,,,0.75,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 15:56,26,19,420,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 15:59,26,18,423,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 16:00,26,18,421,,,0.72,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 16:04,25,19,419,,,0.72,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 16:05,27,16,407,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 16:17,21,52,335,509,20.5,0.07,5.1,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 16:30,20,32,425,,,0.9,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 16:36,21,37,424,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 16:42,21,42,421,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 16:53,24,20,407,,,0.79,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 16:56,24,22,424,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 16:59,23,23,428,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 17:00,23,23,425,,,0.74,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 17:05,23,22,415,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 17:17,20,49,323,428,20.4,0.07,5.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 17:30,19,62,436,,,0.9,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 17:36,19,62,439,,,0.92,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-17 17:42,19,62,442,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-17 17:53,20,43,424,,,0.81,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 17:56,20,56,432,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 17:59,20,56,436,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-17 18:00,20,56,435,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 18:17,20,51,316,476,20.5,0.07,5.2,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 19:17,20,52,307,500,20.4,0.07,5.1,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-17 20:17,20,50,304,464,20.5,0.07,5.1,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 6:30,6,88,471,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 6:36,6,87,473,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 6:41,6,86,470,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 6:53,5,85,484,,,0.79,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 6:56,5,84,450,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 6:58,5,84,449,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 7:00,5,84,446,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 7:04,5,84,450,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 7:05,5,84,481,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-18 7:18,24,73,355,464,20.8,0.07,4.6,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 7:36,8,90,461,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 7:42,8,90,456,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 7:53,14,70,473,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 7:56,8,85,431,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 7:58,9,85,431,,,0.75,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 8:00,9,85,430,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 8:04,9,85,425,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 8:05,16,68,469,,,0.72,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-18 8:18,24,71,347,504,20.9,0.07,4.6,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 8:30,13,90,416,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 8:36,13,90,408,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 8:42,15,90,400,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 8:53,24,54,440,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 8:56,17,82,393,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 8:58,18,81,394,,,0.69,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 9:00,19,78,393,,,0.69,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 9:04,21,72,383,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 9:05,25,38,436,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-18 9:18,24,71,336,412,21,0.07,4.6,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 9:30,23,37,432,,,0.86,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 9:36,23,37,434,,,0.84,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 9:42,23,37,435,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 9:53,26,25,433,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 9:56,24,34,432,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 9:58,24,33,432,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 10:00,24,33,431,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 10:04,24,33,433,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 10:05,28,26,430,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF007,2021-10-18 10:18,24,72,331,424,21.2,0.07,4.5,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 10:30,22,33,437,,,0.83,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 10:36,23,31,441,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 10:41,23,28,432,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 10:53,25,23,421,,,0.7,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 10:56,27,21,425,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 10:58,28,20,424,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 11:00,28,20,422,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 11:04,28,20,421,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 11:05,26,21,416,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 11:30,29,22,416,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 11:36,30,20,417,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 11:41,30,21,413,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 11:53,28,17,398,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 11:56,29,19,420,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 11:58,29,19,416,,,0.63,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 12:00,29,19,417,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 12:04,29,18,412,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 12:05,27,18,396,,,0.69,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 12:30,31,18,409,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 12:36,31,19,405,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 12:42,31,19,402,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 12:53,28,16,391,,,0.69,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 12:56,32,16,396,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 12:58,32,16,392,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 13:00,32,16,394,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 13:05,28,16,394,,,0.74,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 13:30,31,18,398,,,0.8,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 13:36,31,20,402,,,0.8,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 13:41,31,17,402,,,0.8,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 13:53,28,15,394,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 13:56,33,14,392,,,0.66,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 13:58,33,14,388,,,0.63,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 14:00,33,14,387,,,0.63,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 14:04,33,13,391,,,0.64,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 14:05,28,15,396,,,0.75,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 14:30,30,16,404,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 14:36,30,16,407,,,0.78,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 14:41,30,16,407,,,0.85,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 14:53,25,16,408,,,0.75,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 14:56,28,18,414,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 14:58,28,18,411,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 15:00,28,16,415,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 15:04,29,17,417,,,0.67,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 15:05,25,18,404,,,0.74,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 15:30,24,21,420,,,0.79,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 15:36,23,22,423,,,0.83,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 15:41,23,23,446,,,0.83,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 15:53,26,16,409,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 15:56,26,19,424,,,0.69,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 15:58,26,18,425,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 16:00,26,18,425,,,0.68,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 16:04,25,19,425,,,0.71,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 16:05,25,16,404,,,0.76,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 16:30,21,26,427,,,0.9,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 16:36,21,29,429,,,0.91,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 16:41,21,29,426,,,0.89,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 16:53,26,22,410,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 16:56,25,25,425,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 16:58,25,25,426,,,0.73,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 17:00,24,26,432,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF014,2021-10-18 17:04,24,26,431,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 17:05,25,26,415,,,0.77,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 17:30,20,56,445,,,0.9,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 17:36,20,56,447,,,0.88,,,,,,,
딸기,설향,정식기,sul_1,0,AIF015,2021-10-18 17:41,19,60,450,,,0.89,,,,,,,
딸기,설향,정식기,sul_1,0,AIF013,2021-10-18 17:53,20,49,430,,,0.78,,,,,,,
